yearSeason,slugSeason,idTeam,idPlayer,typeGrid,namePlayer,nameTeam,typeEvent,typeAction,typeShot,dateGame,slugTeamHome,slugTeamAway,idGame,idEvent,numberPeriod,minutesRemaining,zoneBasic,nameZone,slugZone,zoneRange,locationX,locationY,secondsRemaining,distanceShot,isShotAttempted,isShotMade
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Made Shot,Cutting Dunk Shot,2PT Field Goal,20211227,POR,DAL,22100506,34,1,9,Restricted Area,Center,C,Less Than 8 ft.,-1,3,27,0,TRUE,TRUE
2022,2021-22,1610612742,1628373,Shot Chart Detail,Frank Ntilikina,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,40,1,8,Right Corner 3,Right Side,R,24+ ft.,229,63,59,23,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,47,1,8,Above the Break 3,Center,C,24+ ft.,6,264,21,26,TRUE,FALSE
2022,2021-22,1610612742,203939,Shot Chart Detail,Dwight Powell,Dallas Mavericks,Made Shot,Cutting Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,50,1,8,Restricted Area,Center,C,Less Than 8 ft.,1,22,1,2,TRUE,TRUE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Missed Shot,Pullup Jump shot,3PT Field Goal,20211227,POR,DAL,22100506,58,1,7,Above the Break 3,Left Side Center,LC,24+ ft.,-212,140,30,25,TRUE,FALSE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,60,1,7,Left Corner 3,Left Side,L,24+ ft.,-222,19,25,22,TRUE,FALSE
2022,2021-22,1610612742,203939,Shot Chart Detail,Dwight Powell,Dallas Mavericks,Made Shot,Putback Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,77,1,6,Restricted Area,Center,C,Less Than 8 ft.,12,4,22,1,TRUE,TRUE
2022,2021-22,1610612742,1628373,Shot Chart Detail,Frank Ntilikina,Dallas Mavericks,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,20211227,POR,DAL,22100506,74,1,6,In The Paint (Non-RA),Center,C,Less Than 8 ft.,49,50,22,7,TRUE,FALSE
2022,2021-22,1610612742,203939,Shot Chart Detail,Dwight Powell,Dallas Mavericks,Made Shot,Dunk Shot,2PT Field Goal,20211227,POR,DAL,22100506,89,1,5,Restricted Area,Center,C,Less Than 8 ft.,6,13,59,1,TRUE,TRUE
2022,2021-22,1610612742,203939,Shot Chart Detail,Dwight Powell,Dallas Mavericks,Missed Shot,Cutting Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,93,1,5,In The Paint (Non-RA),Center,C,Less Than 8 ft.,2,56,25,5,TRUE,FALSE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Jump Shot,2PT Field Goal,20211227,POR,DAL,22100506,100,1,5,Mid-Range,Left Side,L,8-16 ft.,-98,92,0,13,TRUE,FALSE
2022,2021-22,1610612742,1630182,Shot Chart Detail,Josh Green,Dallas Mavericks,Made Shot,Floating Jump shot,2PT Field Goal,20211227,POR,DAL,22100506,122,1,4,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-2,40,9,4,TRUE,TRUE
2022,2021-22,1610612742,202688,Shot Chart Detail,Brandon Knight,Dallas Mavericks,Made Shot,Driving Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,140,1,3,Restricted Area,Center,C,Less Than 8 ft.,-16,15,22,2,TRUE,TRUE
2022,2021-22,1610612742,202688,Shot Chart Detail,Brandon Knight,Dallas Mavericks,Missed Shot,Pullup Jump shot,3PT Field Goal,20211227,POR,DAL,22100506,144,1,2,Above the Break 3,Center,C,24+ ft.,-13,248,57,24,TRUE,FALSE
2022,2021-22,1610612742,1628425,Shot Chart Detail,Sterling Brown,Dallas Mavericks,Made Shot,Pullup Jump shot,3PT Field Goal,20211227,POR,DAL,22100506,147,1,2,Above the Break 3,Right Side Center,RC,24+ ft.,140,215,20,25,TRUE,TRUE
2022,2021-22,1610612742,1630182,Shot Chart Detail,Josh Green,Dallas Mavericks,Missed Shot,Pullup Jump shot,2PT Field Goal,20211227,POR,DAL,22100506,157,1,1,In The Paint (Non-RA),Center,C,Less Than 8 ft.,60,50,57,7,TRUE,FALSE
2022,2021-22,1610612742,202688,Shot Chart Detail,Brandon Knight,Dallas Mavericks,Made Shot,Driving Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,168,1,1,Restricted Area,Center,C,Less Than 8 ft.,21,8,24,2,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Made Shot,Pullup Jump shot,2PT Field Goal,20211227,POR,DAL,22100506,187,1,0,Mid-Range,Center,C,16-24 ft.,-34,161,27,16,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Pullup Jump shot,3PT Field Goal,20211227,POR,DAL,22100506,189,1,0,Above the Break 3,Center,C,24+ ft.,71,253,0,26,TRUE,FALSE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Made Shot,Pullup Jump shot,2PT Field Goal,20211227,POR,DAL,22100506,202,2,10,In The Paint (Non-RA),Center,C,Less Than 8 ft.,34,47,35,5,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,210,2,10,Above the Break 3,Right Side Center,RC,24+ ft.,134,290,3,31,TRUE,TRUE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,239,2,8,Above the Break 3,Center,C,24+ ft.,76,257,3,26,TRUE,FALSE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,243,2,7,Above the Break 3,Right Side Center,RC,24+ ft.,154,221,55,26,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,252,2,7,Above the Break 3,Right Side Center,RC,24+ ft.,164,227,25,28,TRUE,TRUE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,259,2,6,Right Corner 3,Right Side,R,24+ ft.,229,72,54,24,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Made Shot,Floating Jump shot,2PT Field Goal,20211227,POR,DAL,22100506,269,2,6,In The Paint (Non-RA),Center,C,8-16 ft.,45,89,15,9,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,20211227,POR,DAL,22100506,274,2,5,In The Paint (Non-RA),Center,C,8-16 ft.,4,98,46,9,TRUE,FALSE
2022,2021-22,1610612742,202688,Shot Chart Detail,Brandon Knight,Dallas Mavericks,Missed Shot,Running Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,278,2,5,Restricted Area,Center,C,Less Than 8 ft.,6,27,30,2,TRUE,FALSE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Made Shot,Driving Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,286,2,5,Restricted Area,Center,C,Less Than 8 ft.,-2,0,22,0,TRUE,TRUE
2022,2021-22,1610612742,203939,Shot Chart Detail,Dwight Powell,Dallas Mavericks,Made Shot,Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,289,2,4,Restricted Area,Center,C,Less Than 8 ft.,5,11,56,1,TRUE,TRUE
2022,2021-22,1610612742,1630182,Shot Chart Detail,Josh Green,Dallas Mavericks,Made Shot,Running Dunk Shot,2PT Field Goal,20211227,POR,DAL,22100506,293,2,4,Restricted Area,Center,C,Less Than 8 ft.,1,4,41,0,TRUE,TRUE
2022,2021-22,1610612742,202688,Shot Chart Detail,Brandon Knight,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,297,2,3,Above the Break 3,Left Side Center,LC,24+ ft.,-184,169,58,24,TRUE,FALSE
2022,2021-22,1610612742,202688,Shot Chart Detail,Brandon Knight,Dallas Mavericks,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,299,2,3,Restricted Area,Center,C,Less Than 8 ft.,-9,4,48,0,TRUE,TRUE
2022,2021-22,1610612742,203939,Shot Chart Detail,Dwight Powell,Dallas Mavericks,Made Shot,Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,303,2,3,Restricted Area,Center,C,Less Than 8 ft.,7,10,23,1,TRUE,TRUE
2022,2021-22,1610612742,1630182,Shot Chart Detail,Josh Green,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,316,2,2,Right Corner 3,Right Side,R,24+ ft.,229,29,36,23,TRUE,FALSE
2022,2021-22,1610612742,203939,Shot Chart Detail,Dwight Powell,Dallas Mavericks,Missed Shot,Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,324,2,2,Restricted Area,Center,C,Less Than 8 ft.,0,32,3,3,TRUE,FALSE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Made Shot,Cutting Dunk Shot,2PT Field Goal,20211227,POR,DAL,22100506,333,2,1,Restricted Area,Center,C,Less Than 8 ft.,-6,9,44,1,TRUE,TRUE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,338,2,1,Above the Break 3,Right Side Center,RC,24+ ft.,87,247,17,26,TRUE,TRUE
2022,2021-22,1610612742,202688,Shot Chart Detail,Brandon Knight,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,346,2,0,Above the Break 3,Right Side Center,RC,24+ ft.,156,216,51,26,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Made Shot,Cutting Dunk Shot,2PT Field Goal,20211227,POR,DAL,22100506,356,2,0,Restricted Area,Center,C,Less Than 8 ft.,-2,6,15,0,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Made Shot,Turnaround Jump Shot,2PT Field Goal,20211227,POR,DAL,22100506,371,3,11,In The Paint (Non-RA),Left Side,L,8-16 ft.,-60,95,24,11,TRUE,TRUE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,377,3,10,Above the Break 3,Right Side Center,RC,24+ ft.,189,169,40,25,TRUE,FALSE
2022,2021-22,1610612742,203939,Shot Chart Detail,Dwight Powell,Dallas Mavericks,Made Shot,Cutting Dunk Shot,2PT Field Goal,20211227,POR,DAL,22100506,381,3,10,Restricted Area,Center,C,Less Than 8 ft.,-1,-3,20,0,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Jump Shot,2PT Field Goal,20211227,POR,DAL,22100506,388,3,9,Mid-Range,Right Side Center,RC,16-24 ft.,91,194,34,21,TRUE,FALSE
2022,2021-22,1610612742,203939,Shot Chart Detail,Dwight Powell,Dallas Mavericks,Made Shot,Running Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,392,3,9,Restricted Area,Center,C,Less Than 8 ft.,-5,13,17,1,TRUE,TRUE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Made Shot,Driving Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,400,3,8,Restricted Area,Center,C,Less Than 8 ft.,-22,-11,45,2,TRUE,TRUE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Made Shot,Driving Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,425,3,7,Restricted Area,Center,C,Less Than 8 ft.,-28,5,17,2,TRUE,TRUE
2022,2021-22,1610612742,1629650,Shot Chart Detail,Moses Brown,Dallas Mavericks,Made Shot,Dunk Shot,2PT Field Goal,20211227,POR,DAL,22100506,434,3,6,Restricted Area,Center,C,Less Than 8 ft.,6,2,49,0,TRUE,TRUE
2022,2021-22,1610612742,1629650,Shot Chart Detail,Moses Brown,Dallas Mavericks,Made Shot,Dunk Shot,2PT Field Goal,20211227,POR,DAL,22100506,442,3,6,Restricted Area,Center,C,Less Than 8 ft.,-7,7,11,0,TRUE,TRUE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,446,3,5,Right Corner 3,Right Side,R,24+ ft.,228,48,36,23,TRUE,TRUE
2022,2021-22,1610612742,202688,Shot Chart Detail,Brandon Knight,Dallas Mavericks,Made Shot,Running Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,450,3,5,Restricted Area,Center,C,Less Than 8 ft.,-1,2,20,0,TRUE,TRUE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,20211227,POR,DAL,22100506,462,3,4,In The Paint (Non-RA),Center,C,8-16 ft.,-59,111,42,12,TRUE,TRUE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,465,3,4,Above the Break 3,Center,C,24+ ft.,-59,264,23,27,TRUE,FALSE
2022,2021-22,1610612742,202688,Shot Chart Detail,Brandon Knight,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,478,3,3,Above the Break 3,Center,C,24+ ft.,20,262,57,26,TRUE,FALSE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Missed Shot,Driving Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,485,3,3,Restricted Area,Center,C,Less Than 8 ft.,-16,0,24,1,TRUE,FALSE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Made Shot,Driving Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,492,3,2,Restricted Area,Center,C,Less Than 8 ft.,-23,22,55,3,TRUE,TRUE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Made Shot,Driving Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,514,3,1,Restricted Area,Center,C,Less Than 8 ft.,-21,4,40,2,TRUE,TRUE
2022,2021-22,1610612742,1627737,Shot Chart Detail,Marquese Chriss,Dallas Mavericks,Made Shot,Cutting Dunk Shot,2PT Field Goal,20211227,POR,DAL,22100506,521,3,1,Restricted Area,Center,C,Less Than 8 ft.,-6,-3,17,0,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Pullup Jump shot,3PT Field Goal,20211227,POR,DAL,22100506,528,3,0,Above the Break 3,Right Side Center,RC,24+ ft.,115,281,27,30,TRUE,FALSE
2022,2021-22,1610612742,1630182,Shot Chart Detail,Josh Green,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,530,3,0,Right Corner 3,Right Side,R,24+ ft.,232,25,16,23,TRUE,FALSE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Made Shot,Driving Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,545,4,11,Restricted Area,Center,C,Less Than 8 ft.,-13,7,22,1,TRUE,TRUE
2022,2021-22,1610612742,1628373,Shot Chart Detail,Frank Ntilikina,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,547,4,10,Left Corner 3,Left Side,L,24+ ft.,-228,21,58,22,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Turnaround Jump Shot,2PT Field Goal,20211227,POR,DAL,22100506,550,4,10,Mid-Range,Left Side,L,8-16 ft.,-132,47,21,14,TRUE,FALSE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Made Shot,Cutting Dunk Shot,2PT Field Goal,20211227,POR,DAL,22100506,576,4,9,Restricted Area,Center,C,Less Than 8 ft.,-1,2,23,0,TRUE,TRUE
2022,2021-22,1610612742,202688,Shot Chart Detail,Brandon Knight,Dallas Mavericks,Missed Shot,Step Back Jump shot,3PT Field Goal,20211227,POR,DAL,22100506,592,4,8,Above the Break 3,Right Side Center,RC,24+ ft.,137,204,42,24,TRUE,FALSE
2022,2021-22,1610612742,203939,Shot Chart Detail,Dwight Powell,Dallas Mavericks,Made Shot,Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,594,4,8,Restricted Area,Center,C,Less Than 8 ft.,15,6,35,1,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,20211227,POR,DAL,22100506,598,4,8,In The Paint (Non-RA),Left Side,L,8-16 ft.,-67,74,0,9,TRUE,FALSE
2022,2021-22,1610612742,1628373,Shot Chart Detail,Frank Ntilikina,Dallas Mavericks,Made Shot,Step Back Jump shot,2PT Field Goal,20211227,POR,DAL,22100506,600,4,7,Mid-Range,Right Side,R,16-24 ft.,201,29,49,20,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Made Shot,Running Dunk Shot,2PT Field Goal,20211227,POR,DAL,22100506,612,4,7,Restricted Area,Center,C,Less Than 8 ft.,-7,-9,14,1,TRUE,TRUE
2022,2021-22,1610612742,1630182,Shot Chart Detail,Josh Green,Dallas Mavericks,Made Shot,Cutting Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,633,4,6,Restricted Area,Center,C,Less Than 8 ft.,-17,-3,11,1,TRUE,TRUE
2022,2021-22,1610612742,1630182,Shot Chart Detail,Josh Green,Dallas Mavericks,Missed Shot,Running Jump Shot,2PT Field Goal,20211227,POR,DAL,22100506,656,4,5,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-17,52,3,5,TRUE,FALSE
2022,2021-22,1610612742,1629650,Shot Chart Detail,Moses Brown,Dallas Mavericks,Missed Shot,Putback Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,658,4,5,Restricted Area,Center,C,Less Than 8 ft.,-1,27,0,2,TRUE,FALSE
2022,2021-22,1610612742,1630637,Shot Chart Detail,Carlik Jones,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,667,4,3,Left Corner 3,Left Side,L,24+ ft.,-230,22,55,23,TRUE,FALSE
2022,2021-22,1610612742,1629650,Shot Chart Detail,Moses Brown,Dallas Mavericks,Missed Shot,Putback Layup Shot,2PT Field Goal,20211227,POR,DAL,22100506,669,4,3,Restricted Area,Center,C,Less Than 8 ft.,20,16,50,2,TRUE,FALSE
2022,2021-22,1610612742,202688,Shot Chart Detail,Brandon Knight,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,684,4,3,Above the Break 3,Right Side Center,RC,24+ ft.,165,189,3,25,TRUE,TRUE
2022,2021-22,1610612742,202688,Shot Chart Detail,Brandon Knight,Dallas Mavericks,Missed Shot,Pullup Jump shot,3PT Field Goal,20211227,POR,DAL,22100506,694,4,2,Above the Break 3,Left Side Center,LC,24+ ft.,-118,244,35,27,TRUE,FALSE
2022,2021-22,1610612742,1628994,Shot Chart Detail,George King,Dallas Mavericks,Missed Shot,Running Jump Shot,3PT Field Goal,20211227,POR,DAL,22100506,704,4,1,Right Corner 3,Right Side,R,24+ ft.,224,27,46,22,TRUE,FALSE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Layup Shot,2PT Field Goal,20211229,SAC,DAL,22100524,10,1,11,Restricted Area,Center,C,Less Than 8 ft.,-21,6,23,2,TRUE,FALSE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211229,SAC,DAL,22100524,17,1,10,Right Corner 3,Right Side,R,24+ ft.,233,29,58,23,TRUE,FALSE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Made Shot,Pullup Jump shot,2PT Field Goal,20211229,SAC,DAL,22100524,21,1,10,Mid-Range,Right Side Center,RC,16-24 ft.,104,133,50,16,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Made Shot,Pullup Jump shot,2PT Field Goal,20211229,SAC,DAL,22100524,29,1,9,In The Paint (Non-RA),Center,C,8-16 ft.,13,137,51,13,TRUE,TRUE
2022,2021-22,1610612742,1628373,Shot Chart Detail,Frank Ntilikina,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211229,SAC,DAL,22100524,33,1,9,Left Corner 3,Left Side,L,24+ ft.,-237,0,27,23,TRUE,TRUE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211229,SAC,DAL,22100524,38,1,9,Above the Break 3,Left Side Center,LC,24+ ft.,-157,206,3,25,TRUE,TRUE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Made Shot,Jump Shot,3PT Field Goal,20211229,SAC,DAL,22100524,48,1,8,Left Corner 3,Left Side,L,24+ ft.,-233,38,37,23,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211229,SAC,DAL,22100524,52,1,8,Above the Break 3,Right Side Center,RC,24+ ft.,151,214,6,26,TRUE,FALSE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Made Shot,Pullup Jump shot,3PT Field Goal,20211229,SAC,DAL,22100524,57,1,7,Above the Break 3,Left Side Center,LC,24+ ft.,-86,238,38,25,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Turnaround Jump Shot,2PT Field Goal,20211229,SAC,DAL,22100524,84,1,5,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-72,23,40,7,TRUE,FALSE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Made Shot,Step Back Jump shot,2PT Field Goal,20211229,SAC,DAL,22100524,94,1,5,In The Paint (Non-RA),Center,C,8-16 ft.,5,126,3,12,TRUE,TRUE
2022,2021-22,1610612742,202738,Shot Chart Detail,Isaiah Thomas,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211229,SAC,DAL,22100524,100,1,4,Above the Break 3,Right Side Center,RC,24+ ft.,130,206,34,24,TRUE,FALSE
2022,2021-22,1610612742,1628373,Shot Chart Detail,Frank Ntilikina,Dallas Mavericks,Missed Shot,Pullup Jump shot,2PT Field Goal,20211229,SAC,DAL,22100524,106,1,3,In The Paint (Non-RA),Center,C,8-16 ft.,56,118,53,13,TRUE,FALSE
2022,2021-22,1610612742,1627827,Shot Chart Detail,Dorian Finney-Smith,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211229,SAC,DAL,22100524,112,1,3,Above the Break 3,Left Side Center,LC,24+ ft.,-143,212,21,25,TRUE,FALSE
2022,2021-22,1610612742,1629650,Shot Chart Detail,Moses Brown,Dallas Mavericks,Missed Shot,Dunk Shot,2PT Field Goal,20211229,SAC,DAL,22100524,116,1,3,Restricted Area,Center,C,Less Than 8 ft.,-20,11,4,2,TRUE,FALSE
2022,2021-22,1610612742,202738,Shot Chart Detail,Isaiah Thomas,Dallas Mavericks,Made Shot,Pullup Jump shot,2PT Field Goal,20211229,SAC,DAL,22100524,119,1,2,Mid-Range,Right Side Center,RC,16-24 ft.,96,151,50,17,TRUE,TRUE
2022,2021-22,1610612742,1629650,Shot Chart Detail,Moses Brown,Dallas Mavericks,Made Shot,Cutting Dunk Shot,2PT Field Goal,20211229,SAC,DAL,22100524,130,1,2,Restricted Area,Center,C,Less Than 8 ft.,-11,10,19,1,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Jump Shot,3PT Field Goal,20211229,SAC,DAL,22100524,134,1,1,Above the Break 3,Right Side Center,RC,24+ ft.,88,237,43,25,TRUE,FALSE
2022,2021-22,1610612742,1628425,Shot Chart Detail,Sterling Brown,Dallas Mavericks,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,20211229,SAC,DAL,22100524,137,1,1,Mid-Range,Left Side,L,8-16 ft.,-94,0,19,9,TRUE,FALSE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Made Shot,Tip Dunk Shot,2PT Field Goal,20211229,SAC,DAL,22100524,139,1,1,Restricted Area,Center,C,Less Than 8 ft.,0,0,17,0,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,20211229,SAC,DAL,22100524,142,1,0,Mid-Range,Center,C,16-24 ft.,-39,165,37,16,TRUE,TRUE
2022,2021-22,1610612742,204001,Shot Chart Detail,Kristaps Porzingis,Dallas Mavericks,Missed Shot,Hook Shot,2PT Field Goal,20211229,SAC,DAL,22100524,160,2,11,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-4,60,37,6,TRUE,FALSE
2022,2021-22,1610612742,1629033,Shot Chart Detail,Theo Pinson,Dallas Mavericks,Missed Shot,Running Jump Shot,3PT Field Goal,20211229,SAC,DAL,22100524,164,2,11,Above the Break 3,Right Side Center,RC,24+ ft.,170,190,21,25,TRUE,FALSE
2022,2021-22,1610612742,1628973,Shot Chart Detail,Jalen Brunson,Dallas Mavericks,Missed Shot,Driving Layup Shot,2PT Field Goal,20211229,SAC,DAL,22100524,168,2,10,Restricted Area,Center,C,Less Than 8 ft.,-2,28,41,2,TRUE,FALSE
